calling,calories,heart_monitor,image,period_tracking,price,rating,sleep_tracking,step_counter,title,waterproof,amoled,bluetooth,sports_modes,touchscreen,brand,display_size,battery_days
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/8/c/p/51-05-lumina-pro-curved-display-grey-silicon-android-ios-melbon-original-imahgng98ea8czp4.jpeg?q=70,0,1328,3.9,0,0,add to compare,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/j76i3rk0/smart-band-tag/h/z/y/slice-mio-original-imaexhfn2z7verhj.jpeg?q=70,0,7999,3.4,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/j76i3rk0/smart-band-tag/g/k/m/slice-mio-original-imaexhfhefzb38pg.jpeg?q=70,0,7999,3.4,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/d/e/e/40-f8-ios-thriftoria-enterprises-yes-original-imahm9rczzh8sa7d.jpeg?q=70,0,1334,3.5,0,0,add to compare,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/y/n/a/51-05-lumina-pro-curved-display-grey-silicon-android-ios-gamesir-original-imahh7hpswuvdnws.jpeg?q=70,0,1328,3.3,0,0,add to compare,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/j76i3rk0/smart-band-tag/a/w/7/slice-mio-original-imaexhfnyszh3pkf.jpeg?q=70,0,7999,3.4,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/jaij3bk0/smart-band-tag/4/z/f/sm-r365nzrainu-samsung-original-imafy2jynvgahuzx.jpeg?q=70,0,8999,4.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kjiwfbk0/smart-band-tag/h/y/r/no-regular-yes-w101in-android-ios-oneplus-yes-original-imafz2kfjchkh3hj.jpeg?q=70,0,2799,4.2,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/jcjejrk0/smart-band-tag/m/y/p/eris-b-19-red-huawei-original-imaffndtzb9dhqtt.jpeg?q=70,0,4599,4.2,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/c/a/v/35-2-black-29-android-ios-gamesir-yes-original-imahbhfxjeynn6hd.jpeg?q=70,0,1349,3.7,0,0,add to compare,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/y/6/h/34-active-2-round-watch-grey-android-ios-punnkfunnk-yes-original-imahdcq7nd2kmeaz.jpeg?q=70,0,1349,4.1,0,0,add to compare,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/k5h2jrk0/smart-band-tag/g/f/s/m4-bluetooth-fitness-smart-band-waterproof-and-blood-pressure-original-imafnxp4k38etkce.jpeg?q=70,0,388,3.7,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/smart-band-tag/e/h/w/charge-hr-2-small-fitbit-original-imaezehznqjpugze.jpeg?q=70,0,14999,4.4,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/jcrz6vk0/smart-band-tag/w/6/f/empowernav-boltt-original-imafftxsvzndsxx7.jpeg?q=70,0,2999,2.7,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/jgv5jm80/smart-band-tag/h/v/c/fitme-ivoomi-original-imaf4mzhfpmcgpnd.jpeg?q=70,0,2936,3.6,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/d/e/k/oled-no-19-4-11-9-mm-8-yes-yes-id115-fitness-band-oled-smart-original-imahyf66jfhzc98a.jpeg?q=70,0,358,0.0,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/jbxyxzk0/smart-band-tag/s/4/e/bsb00i0040-boltt-original-imaff6s9dnz9tsk4.jpeg?q=70,0,1299,3.1,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/k65d18w0pkrrdj/smart-band-tag/a/z/z/m4-smart-band-fitness-fellkon-original-imafkf6yyvfuzysh.jpeg?q=70,0,299,3.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/k5e7o280/smart-band-tag/w/x/f/bd4m-papnaiz-original-imafjfzaasdwbagh.jpeg?q=70,0,551,0.0,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/j9yixe80/smart-band-tag/c/t/a/eris-b19-huawei-original-imaezk6gbygajmbh.jpeg?q=70,0,1699,4.2,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/f/1/t/amoled-no-free-size-14-yes-yes-m2101b1-android-ios-mi-yes-original-imahctzfyejtwy4f.jpeg?q=70,0,3668,3.7,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/jgb5dow0/smart-band-tag/w/y/q/hx03f-lenovo-original-imaf4kyysm5kpqub.jpeg?q=70,0,2199,3.6,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/n/e/m/led-no-regular-24-yes-yes-m10-smart-watch-fitness-band-heart-original-imahfhryjaknsg5u.jpeg?q=70,0,779,2.5,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/k7285u80/smart-band-tag/m/c/g/a144-akshar-sales-original-imafpdddajsnrg5g.jpeg?q=70,0,551,0.0,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/i/l/f/49-h9-lumina-green-strap-watch-ios-thriftoria-enterprises-yes-original-imahm9rbtkvm38kc.jpeg?q=70,0,888,3.8,0,0,add to compare,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/k391w280/smart-band-tag/h/h/n/m4-fitness-band-cityzon-india-original-imafmfajhgzzq6c2.jpeg?q=70,0,551,3.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/k/p/b/oled-no-free-size-10-yes-yes-c309-m10band-141212inchtablet-original-imah3sctduqgxkjq.jpeg?q=70,0,1349,1.7,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/p/8/z/oled-no-free-size-2-yes-yes-mb145-android-ios-rhobos-yes-original-imaghga5ymbbbfm7.jpeg?q=70,0,840,2.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/k1wgx3k0/smart-band-tag/e/g/g/4-ip67-lychee-original-imafhdmah7kuty8u.jpeg?q=70,0,368,3.6,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/j3j1le80/smart-band-tag/e/5/a/xmsh04hm-mi-original-imaeun87e5gdsvx6.jpeg?q=70,0,1899,4.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/jerf7gw0/smart-band-tag/x/k/g/fb407stel-fitbit-original-imaf3dzyp952gsf7.jpeg?q=70,0,14999,4.4,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/k5vcya80/smart-band-tag/e/7/j/mfb-101-easy-big-deals-original-imafzfnbugjunhzf.jpeg?q=70,0,353,3.5,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/ktlu9ow0/smart-band-tag/t/l/k/tft-lcd-no-free-size-yes-yes-pulsefit-f21-android-ios-ptron-yes-original-imag6w78gguqzqgg.jpeg?q=70,0,899,2.7,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/l5fnhjk0/smartwatch/k/8/j/12-ddsy68-android-ios-dds-no-original-imagg4ekgd94shrd.jpeg?q=70,0,599,0.0,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/l/e/a/tft-lcd-no-12-11-6-cm-1-yes-yes-f-id-116-smart-band-packof-1-original-imagtcpzawferyuf.jpeg?q=70,0,342,3.1,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/jb6tksw0/smart-band-tag/q/y/r/ftj1101-fossil-original-imafyhqpf6gz82nh.jpeg?q=70,0,1999,3.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/k63xle80/smart-band-tag/e/v/h/m4-smart-band-multicolor-hkm-original-imafnftspgs88ajp.jpeg?q=70,0,319,3.4,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/j58hj0w0/smart-band-tag/q/h/b/hw01-plus-lenovo-original-imaevyz8qkgpgjsv.jpeg?q=70,0,2499,3.5,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kvlaaa80/smart-band-tag/3/g/9/na-no-medium-1-yes-yes-ja-smart-watch-id116-51-android-ios-original-imag8g8hyhgjcatd.jpeg?q=70,0,442,0.0,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kddf6a80/smart-band-tag/k/g/c/yes-yes-m3-smart-band-android-ios-zepper-no-original-imafu9v2csmdndx3.jpeg?q=70,0,373,3.2,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kpk3csw0/smart-band-tag/1/0/u/no-regular-arg-b39-yes-android-ios-honor-yes-original-imag3ru4ezhmkq9s.jpeg?q=70,0,3099,4.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kpk3csw0/smart-band-tag/u/y/q/no-regular-arg-b39-yes-android-ios-honor-yes-original-imag3ru49v8bsqh7.jpeg?q=70,0,2499,4.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/j30gvbk0-1/smart-band-tag/b/z/f/hw01-lenovo-original-imaeu8phbqhq7exh.jpeg?q=70,0,1599,3.8,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kqpj4i80/smart-band-tag/8/e/6/no-free-size-ml-415-no-proprietary-os-mclaren-yes-original-imag4nvrg6jhe2y6.jpeg?q=70,0,194,3.4,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kshtxu80/smart-band-tag/a/k/s/oled-no-free-size-248-0-no-no-ml-22-proprietary-os-mclaren-yes-original-imag6fv5y78utpeu.jpeg?q=70,0,168,3.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/smart-band-tag/j/m/v/charge-2-small-fitbit-original-imaepyzpgbvfnwhu.jpeg?q=70,0,7599,4.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/r/m/m/oled-no-free-size-2-yes-yes-dp01-android-ios-rhobos-yes-original-imaghgbyhg9mvghk.jpeg?q=70,0,1322,0.0,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/jkcwakw0/smart-band-tag/x/m/g/swd90059pp06-fastrack-original-imaf7f4nhexs8hge.jpeg?q=70,0,1995,2.0,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/k69ncsw0/smart-band-tag/4/a/4/crs-b19s-honor-original-imafzrmphssfnwce.jpeg?q=70,0,2099,4.4,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/jit64cw0-1/smart-band-tag/k/x/a/b073whkxqc-honor-original-imaf6gxyjtsqg5gy.jpeg?q=70,0,2249,4.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kshtxu80/smart-band-tag/a/e/a/oled-no-free-size-248-0-no-no-ml-22-proprietary-os-mclaren-yes-original-imag6fvawjm4dzxq.jpeg?q=70,0,177,3.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kdqa4y80-0/watch/r/z/e/digital-watches-for-boys-and-girls-skyclue-original-imafuknwv5fbszxq.jpeg?q=70,0,175,3.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/k612pow0/smart-band-tag/y/e/6/band-smart-fitness-band-brinja-enterprise-original-imafzkzpjadngsgr.jpeg?q=70,0,353,2.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/k58hwnk0/smart-band-tag/t/h/r/m4-bluetooth-fitness-smart-band-waterproof-and-blood-pressure-original-imafnyhjpka52esc.jpeg?q=70,0,551,3.1,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/smart-band-tag/j/m/v/charge-2-small-fitbit-original-imaepyzpgbvfnwhu.jpeg?q=70,0,7599,4.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kura1e80/smartwatch/z/w/e/44-android-w26-plus-pro-smart-watch-with-scroll-working-original-imag7t5ktw88yyyh.jpeg?q=70,0,1698,0.0,0,0,nkl activity tracker 55 smart watch monitor,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/j5vcknk0/smart-band-tag/m/x/x/vivofit-jr-garmin-original-imaewfzhjughmwej.jpeg?q=70,0,6099,3.4,0,0,garmin vivofit jr smartband,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwb07m80/smart-band-tag/s/z/f/led-no-free-4-yes-yes-premium-quality-smart-watch-series6-original-imag9ynymedcjkuy.jpeg?q=70,0,1773,0.0,0,0,nkl premium quality smart watch series6,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/312/312/l5jxt3k0/smart-band-tag/j/x/w/lcd-no-free-2-yes-yes-newly-crown-working-smartwatch-07-series-7-original-imagg7d4ht9ghbmz.jpeg?q=70,0,1795,0.0,0,0,nkl newly crown working smartwatch 07 series 7 bluetooth calling value for money,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/klmmrgw0/smartwatch/y/t/w/1-33-chg-cvd-251-mi-t55-series-5-smart-watch-android-ios-chg-original-imagypzre9wae2xg.jpeg?q=70,0,1604,0.0,0,0,nkl dual strap smart watch monitor activity,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/ky4qgsw0/smart-band-tag/7/v/1/led-no-free-2-yes-yes-smartwatch-044-watch-series-7-bluetooth-original-imagafvhshgtpdec.jpeg?q=70,0,1689,3.8,0,0,nkl smartwatch 044 watch series 7 bluetooth,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwb07m80/smart-band-tag/a/r/g/led-no-free-4-yes-yes-fully-loading-series6-bluetooth-smartwatch-original-imag9yqka2gguy5c.jpeg?q=70,0,1584,0.0,0,0,nkl fully loading app 55+ smart watch,0,0,0,0,0,0,1.8,7
0,0,1,https://rukminim2.flixcart.com/image/312/312/l4rd0280/smart-band-tag/t/x/d/amoled-no-free-4-yes-yes-d20-android-ios-jokin-yes-original-imagfh4qhcpdhv69.jpeg?q=70,0,903,0.0,0,0,mabron d116 touchscreen smart watch bluetooth smartwatch with heart rate sens,0,0,1,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwb07m80/smart-band-tag/l/8/c/led-no-free-4-yes-yes-smart-fulldisplay-55-smart-watch-fully-original-imag9ycgqtbutzte.jpeg?q=70,0,1958,3.7,0,0,nkl smart fulldisplay 55 smart watch loading,0,0,0,0,0,0,1.8,7
0,0,1,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/j/e/x/oled-no-free-size-2-yes-yes-dp402-android-ios-rhobos-yes-original-imaghgbh8wfbmgfy.jpeg?q=70,0,870,0.0,0,0,mabron bluetooth d116 smartwatch with heart rate monitor for all mens/womens/,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwdv3bk0/smart-band-tag/o/o/c/led-no-free-4-yes-yes-waterproof-body-functions-newly-full-original-imag92sbhwngdntu.jpeg?q=70,0,1795,0.0,0,0,nkl latest 55+ smart watch app loading,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kw104nk0/smartwatch/i/x/d/44-android-ios-storm-black-t500-plus-krondal-yes-original-imag8srvujacyfys.jpeg?q=70,0,1786,0.0,0,1,nkl watch app steps counter 55+ smart,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kyq62kw0/smart-band-tag/0/q/r/led-no-free-2-yes-yes-smartwatch-112-watch-series-7-bluetooth-original-imagawdznuzgrucs.jpeg?q=70,0,1604,0.0,0,0,nkl smartwatch 112 watch series 7 bluetooth,0,0,1,0,0,0,1.8,7
